a,b,stake,gtype,fill,d_a,d_b,d_both,synergy,synergy_rel
desk_plant,nightstand,s001,hu,naked,0,0,0,0,0
desk_plant,desk_speakers,s001,hu,naked,0,0,0,0,0
desk_plant,bookshelf,s001,hu,naked,0,0,0,0,0
headset,nes_console,s001,hu,naked,0,1053.2774999999997,1053.2774999999997,0,0
headset,gameboy,s001,hu,naked,0,0,0,0,0
headset,red_rug,s001,hu,naked,0,0,0,0,0
headset,second_monitor,s001,hu,naked,0,0,0,0,0
headset,toaster,s001,hu,naked,0,-117.63600000000042,-117.63600000000042,0,0
headset,nightstand,s001,hu,naked,0,0,0,0,0
headset,desk_speakers,s001,hu,naked,0,0,0,0,0
headset,bookshelf,s001,hu,naked,0,0,0,0,0
nes_console,gameboy,s001,hu,naked,1053.2774999999997,0,1053.2774999999997,0,0
nes_console,red_rug,s001,hu,naked,1053.2774999999997,0,1053.2774999999997,0,0
nes_console,second_monitor,s001,hu,naked,1053.2774999999997,0,1053.2774999999997,0,0
nes_console,toaster,s001,hu,naked,1053.2774999999997,-117.63600000000042,982.6232999999997,46.981800000000476,0.0401240569862765
nes_console,nightstand,s001,hu,naked,1053.2774999999997,0,1053.2774999999997,0,0
nes_console,desk_speakers,s001,hu,naked,1053.2774999999997,0,1053.2774999999997,0,0
nes_console,bookshelf,s001,hu,naked,1053.2774999999997,0,1053.2774999999997,0,0
gameboy,red_rug,s001,hu,naked,0,0,0,0,0
gameboy,second_monitor,s001,hu,naked,0,0,0,0,0
gameboy,toaster,s001,hu,naked,0,-117.63600000000042,-117.63600000000042,0,0
gameboy,nightstand,s001,hu,naked,0,0,0,0,0
gameboy,desk_speakers,s001,hu,naked,0,0,0,0,0
gameboy,bookshelf,s001,hu,naked,0,0,0,0,0
red_rug,second_monitor,s001,hu,naked,0,0,0,0,0
red_rug,toaster,s001,hu,naked,0,-117.63600000000042,-117.63600000000042,0,0
red_rug,nightstand,s001,hu,naked,0,0,0,0,0
red_rug,desk_speakers,s001,hu,naked,0,0,0,0,0
red_rug,bookshelf,s001,hu,naked,0,0,0,0,0
second_monitor,toaster,s001,hu,naked,0,-117.63600000000042,-117.63600000000042,0,0
second_monitor,nightstand,s001,hu,naked,0,0,0,0,0
second_monitor,desk_speakers,s001,hu,naked,0,0,0,0,0
second_monitor,bookshelf,s001,hu,naked,0,0,0,0,0
toaster,nightstand,s001,hu,naked,-117.63600000000042,0,-117.63600000000042,0,0
toaster,desk_speakers,s001,hu,naked,-117.63600000000042,0,-117.63600000000042,0,0
toaster,bookshelf,s001,hu,naked,-117.63600000000042,0,-117.63600000000042,0,0
nightstand,desk_speakers,s001,hu,naked,0,0,0,0,0
nightstand,bookshelf,s001,hu,naked,0,0,0,0,0
desk_speakers,bookshelf,s001,hu,naked,0,0,0,0,0
wall_hanger,mirror,s001,hu,capped,3515.9090909089937,4772.061363635996,8828.879545454496,540.9090909095066,0.06526436042166159
wall_hanger,corkboard,s001,hu,capped,3515.9090909089937,2386.030681817996,6172.3943181814975,270.45454545450775,0.0458246874534852
wall_hanger,stack_of_books,s001,hu,capped,3515.9090909089937,0,3515.9090909089937,0,0
wall_hanger,throw_pillow,s001,hu,capped,3515.9090909089937,102.52812499999709,3618.437215908998,7.275957614183426e-12,2.01080112215119e-15
wall_hanger,lava_lamp,s001,hu,capped,3515.9090909089937,83.09659090899368,3599.0056818179983,1.0913936421275139e-11,3.0324865771709802e-15
wall_hanger,comfort_bed,s001,hu,capped,3515.9090909089937,251.6981249999917,3767.6072159089963,1.0913936421275139e-11,2.8967819084723793e-15
wall_hanger,sticky_notes,s001,hu,capped,3515.9090909089937,6176.846590908994,10571.732954545496,878.9772727275085,0.09068393979808292
wall_hanger,calculator,s001,hu,capped,3515.9090909089937,2504.6179033564986,6444.683405539996,424.1564112745036,0.07045170824389783
wall_hanger,space_heater,s001,hu,capped,3515.9090909089937,679.6474999999955,4195.556590909,1.0913936421275139e-11,2.6013083567800425e-15
wall_hanger,desk_plant,s001,hu,capped,3515.9090909089937,0,3515.9090909089937,0,0
wall_hanger,headset,s001,hu,capped,3515.9090909089937,0,3515.9090909089937,0,0
wall_hanger,nes_console,s001,hu,capped,3515.9090909089937,1431.6184090909956,5109.800227272499,162.27272727250966,0.032798751956913834
wall_hanger,gameboy,s001,hu,capped,3515.9090909089937,0,3515.9090909089937,0,0
wall_hanger,red_rug,s001,hu,capped,3515.9090909089937,0,3515.9090909089937,0,0
wall_hanger,second_monitor,s001,hu,capped,3515.9090909089937,0,3515.9090909089937,0,0
wall_hanger,toaster,s001,hu,capped,3515.9090909089937,26.211727272497228,3682.7571818179968,140.63636363650585,0.03970399962492187
wall_hanger,nightstand,s001,hu,capped,3515.9090909089937,-2771.953327922005,281.30064033199596,-462.65512265499274,-0.07357907852268288
wall_hanger,desk_speakers,s001,hu,capped,3515.9090909089937,0,3515.9090909089937,0,0
wall_hanger,bookshelf,s001,hu,capped,3515.9090909089937,0,3515.9090909089937,0,0
mirror,corkboard,s001,hu,capped,4772.061363635996,2386.030681817996,7158.092045454494,5.020410753786564e-10,7.013615809781266e-14
mirror,stack_of_books,s001,hu,capped,4772.061363635996,0,4772.061363635996,0,0
mirror,throw_pillow,s001,hu,capped,4772.061363635996,102.52812499999709,4845.295738635996,-29.29374999999709,-0.006009480402050032
mirror,lava_lamp,s001,hu,capped,4772.061363635996,83.09659090899368,4867.942045454496,12.78409090950663,0.002633094747728906
mirror,comfort_bed,s001,hu,capped,4772.061363635996,251.6981249999917,4951.845738635995,-71.91374999999243,-0.014314727877133684
mirror,sticky_notes,s001,hu,capped,4772.061363635996,6176.846590908994,11899.192045454496,950.2840909095066,0.086792591083482
mirror,calculator,s001,hu,capped,4772.061363635996,2504.6179033564986,7344.8238916304945,68.1446246380001,0.009364797064384669
mirror,space_heater,s001,hu,capped,4772.061363635996,679.6474999999955,5257.523863635997,-194.18499999999403,-0.035619106752975666
mirror,desk_plant,s001,hu,capped,4772.061363635996,0,4772.061363635996,0,0
mirror,headset,s001,hu,capped,4772.061363635996,0,4772.061363635996,0,0
mirror,nes_console,s001,hu,capped,4772.061363635996,1431.6184090909956,6203.679772726995,3.637978807091713e-12,5.864227265703212e-16
mirror,gameboy,s001,hu,capped,4772.061363635996,0,4772.061363635996,0,0
mirror,red_rug,s001,hu,capped,4772.061363635996,0,4772.061363635996,0,0
mirror,second_monitor,s001,hu,capped,4772.061363635996,0,4772.061363635996,0,0
mirror,toaster,s001,hu,capped,4772.061363635996,26.211727272497228,4882.991818181494,84.7187272730007,0.017656087027126725
mirror,nightstand,s001,hu,capped,4772.061363635996,-2771.953327922005,1913.0788149349974,-87.02922077899348,-0.011536194498187023
mirror,desk_speakers,s001,hu,capped,4772.061363635996,0,4772.061363635996,0,0
mirror,bookshelf,s001,hu,capped,4772.061363635996,0,4772.061363635996,0,0
corkboard,stack_of_books,s001,hu,capped,2386.030681817996,0,2386.030681817996,0,0
corkboard,throw_pillow,s001,hu,capped,2386.030681817996,102.52812499999709,2473.9119318179983,-14.646874999994907,-0.005885685706870315
corkboard,lava_lamp,s001,hu,capped,2386.030681817996,83.09659090899368,2475.519318181494,6.392045454504114,0.002588787352158043
corkboard,comfort_bed,s001,hu,capped,2386.030681817996,251.6981249999917,2601.771931817999,-35.95687499998894,-0.013631755814717494
corkboard,sticky_notes,s001,hu,capped,2386.030681817996,6176.846590908994,9038.019318181494,475.1420454545041,0.055488596919150666
corkboard,calculator,s001,hu,capped,2386.030681817996,2504.6179033564986,4924.720897493498,34.072312319003686,0.006966828985073769
corkboard,space_heater,s001,hu,capped,2386.030681817996,679.6474999999955,2968.585681818,-97.09249999999156,-0.03167080634093638
corkboard,desk_plant,s001,hu,capped,2386.030681817996,0,2386.030681817996,0,0
corkboard,headset,s001,hu,capped,2386.030681817996,0,2386.030681817996,0,0
corkboard,nes_console,s001,hu,capped,2386.030681817996,1431.6184090909956,3817.6490909089916,0,0
corkboard,gameboy,s001,hu,capped,2386.030681817996,0,2386.030681817996,0,0
corkboard,red_rug,s001,hu,capped,2386.030681817996,0,2386.030681817996,0,0
corkboard,second_monitor,s001,hu,capped,2386.030681817996,0,2386.030681817996,0,0
corkboard,toaster,s001,hu,capped,2386.030681817996,26.211727272497228,2454.6017727269973,42.359363636503986,0.01756016040381077
corkboard,nightstand,s001,hu,capped,2386.030681817996,-2771.953327922005,-429.4372564935038,-43.51461038949492,-0.00843636007931098
corkboard,desk_speakers,s001,hu,capped,2386.030681817996,0,2386.030681817996,0,0
corkboard,bookshelf,s001,hu,capped,2386.030681817996,0,2386.030681817996,0,0
stack_of_books,throw_pillow,s001,hu,capped,0,102.52812499999709,102.52812499999709,0,0
stack_of_books,lava_lamp,s001,hu,capped,0,83.09659090899368,83.09659090899368,0,0
stack_of_books,comfort_bed,s001,hu,capped,0,251.6981249999917,251.6981249999917,0,0
stack_of_books,sticky_notes,s001,hu,capped,0,6176.846590908994,6176.846590908994,0,0
stack_of_books,calculator,s001,hu,capped,0,2504.6179033564986,2504.6179033564986,0,0
stack_of_books,space_heater,s001,hu,capped,0,679.6474999999955,679.6474999999955,0,0
stack_of_books,desk_plant,s001,hu,capped,0,0,0,0,0
stack_of_books,headset,s001,hu,capped,0,0,0,0,0
stack_of_books,nes_console,s001,hu,capped,0,1431.6184090909956,1431.6184090909956,0,0
stack_of_books,gameboy,s001,hu,capped,0,0,0,0,0
stack_of_books,red_rug,s001,hu,capped,0,0,0,0,0
stack_of_books,second_monitor,s001,hu,capped,0,0,0,0,0
stack_of_books,toaster,s001,hu,capped,0,26.211727272497228,26.211727272497228,0,0
stack_of_books,nightstand,s001,hu,capped,0,-2771.953327922005,-2771.953327922005,0,0
stack_of_books,desk_speakers,s001,hu,capped,0,0,0,0,0
stack_of_books,bookshelf,s001,hu,capped,0,0,0,0,0
throw_pillow,lava_lamp,s001,hu,capped,102.52812499999709,83.09659090899368,185.62471590899804,7.275957614183426e-12,3.919713804572624e-14
throw_pillow,comfort_bed,s001,hu,capped,102.52812499999709,251.6981249999917,354.2262499999997,1.0913936421275139e-11,3.081063704701581e-14
throw_pillow,sticky_notes,s001,hu,capped,102.52812499999709,6176.846590908994,6279.374715908998,7.275957614183426e-12,1.1587073464097567e-15
throw_pillow,calculator,s001,hu,capped,102.52812499999709,2504.6179033564986,2588.267679252993,-18.878349103502842,-0.007241001807406799
throw_pillow,space_heater,s001,hu,capped,102.52812499999709,679.6474999999955,761.6699999999946,-20.505624999997963,-0.026216139118370195
throw_pillow,desk_plant,s001,hu,capped,102.52812499999709,0,102.52812499999709,0,0
throw_pillow,headset,s001,hu,capped,102.52812499999709,0,102.52812499999709,0,0
throw_pillow,nes_console,s001,hu,capped,102.52812499999709,1431.6184090909956,1525.3584090909972,-8.788124999995489,-0.005728347849902486
throw_pillow,gameboy,s001,hu,capped,102.52812499999709,0,102.52812499999709,0,0
throw_pillow,red_rug,s001,hu,capped,102.52812499999709,0,102.52812499999709,0,0
throw_pillow,second_monitor,s001,hu,capped,102.52812499999709,0,102.52812499999709,0,0
throw_pillow,toaster,s001,hu,capped,102.52812499999709,26.211727272497228,144.76285227249537,16.023000000001048,0.12446029506144161
throw_pillow,nightstand,s001,hu,capped,102.52812499999709,-2771.953327922005,-2646.693432089003,22.731770833004703,0.007908129241848867
throw_pillow,desk_speakers,s001,hu,capped,102.52812499999709,0,102.52812499999709,0,0
throw_pillow,bookshelf,s001,hu,capped,102.52812499999709,0,102.52812499999709,0,0
lava_lamp,comfort_bed,s001,hu,capped,83.09659090899368,251.6981249999917,334.7947159089963,1.0913936421275139e-11,3.259889091033956e-14
lava_lamp,sticky_notes,s001,hu,capped,83.09659090899368,6176.846590908994,6280.717329545496,20.774147727508534,0.0033185840708342324
lava_lamp,calculator,s001,hu,capped,83.09659090899368,2504.6179033564986,2535.8593744264945,-51.85511983899778,-0.020038964867998915
lava_lamp,space_heater,s001,hu,capped,83.09659090899368,679.6474999999955,762.7440909090001,1.0913936421275139e-11,1.4308778725861533e-14
lava_lamp,desk_plant,s001,hu,capped,83.09659090899368,0,83.09659090899368,0,0
lava_lamp,headset,s001,hu,capped,83.09659090899368,0,83.09659090899368,0,0
lava_lamp,nes_console,s001,hu,capped,83.09659090899368,1431.6184090909956,1518.550227272499,3.8352272725096554,0.002531979463139721
lava_lamp,gameboy,s001,hu,capped,83.09659090899368,0,83.09659090899368,0,0
lava_lamp,red_rug,s001,hu,capped,83.09659090899368,0,83.09659090899368,0,0
lava_lamp,second_monitor,s001,hu,capped,83.09659090899368,0,83.09659090899368,0,0
lava_lamp,toaster,s001,hu,capped,83.09659090899368,26.211727272497228,106.20604545449896,-3.1022727269919415,-0.02838093915086187
lava_lamp,nightstand,s001,hu,capped,83.09659090899368,-2771.953327922005,-2633.448863636506,55.40787337650545,0.01940697183998528
lava_lamp,desk_speakers,s001,hu,capped,83.09659090899368,0,83.09659090899368,0,0
lava_lamp,bookshelf,s001,hu,capped,83.09659090899368,0,83.09659090899368,0,0
comfort_bed,sticky_notes,s001,hu,capped,251.6981249999917,6176.846590908994,6428.544715908996,1.0913936421275139e-11,1.6977304978941764e-15
comfort_bed,calculator,s001,hu,capped,251.6981249999917,2504.6179033564986,2728.453031593497,-27.862996762993134,-0.010108781604265827
comfort_bed,space_heater,s001,hu,capped,251.6981249999917,679.6474999999955,881.0059999999976,-50.33962499998961,-0.054050423010244236
comfort_bed,desk_plant,s001,hu,capped,251.6981249999917,0,251.6981249999917,0,0
comfort_bed,headset,s001,hu,capped,251.6981249999917,0,251.6981249999917,0,0
comfort_bed,nes_console,s001,hu,capped,251.6981249999917,1431.6184090909956,1661.7424090909954,-21.57412499999191,-0.012816439786021715
comfort_bed,gameboy,s001,hu,capped,251.6981249999917,0,251.6981249999917,0,0
comfort_bed,red_rug,s001,hu,capped,251.6981249999917,0,251.6981249999917,0,0
comfort_bed,second_monitor,s001,hu,capped,251.6981249999917,0,251.6981249999917,0,0
comfort_bed,toaster,s001,hu,capped,251.6981249999917,26.211727272497228,257.77400227249746,-20.13584999999148,-0.07245461013828469
comfort_bed,nightstand,s001,hu,capped,251.6981249999917,-2771.953327922005,-2490.291140422003,29.964062500010186,0.009909893043741371
comfort_bed,desk_speakers,s001,hu,capped,251.6981249999917,0,251.6981249999917,0,0
comfort_bed,bookshelf,s001,hu,capped,251.6981249999917,0,251.6981249999917,0,0
sticky_notes,calculator,s001,hu,capped,6176.846590908994,2504.6179033564986,9197.329079666499,515.8645854010065,0.05942137824116643
sticky_notes,space_heater,s001,hu,capped,6176.846590908994,679.6474999999955,6856.494090909,1.0913936421275139e-11,1.5917663278884618e-15
sticky_notes,desk_plant,s001,hu,capped,6176.846590908994,0,6176.846590908994,0,0
sticky_notes,headset,s001,hu,capped,6176.846590908994,0,6176.846590908994,0,0
sticky_notes,nes_console,s001,hu,capped,6176.846590908994,1431.6184090909956,7893.550227272499,285.08522727250966,0.03746948001633839
sticky_notes,gameboy,s001,hu,capped,6176.846590908994,0,6176.846590908994,0,0
sticky_notes,red_rug,s001,hu,capped,6176.846590908994,0,6176.846590908994,0,0
sticky_notes,second_monitor,s001,hu,capped,6176.846590908994,0,6176.846590908994,0,0
sticky_notes,toaster,s001,hu,capped,6176.846590908994,26.211727272497228,6255.501499999995,52.443181818503945,0.008454407346903416
sticky_notes,nightstand,s001,hu,capped,6176.846590908994,-2771.953327922005,2837.930104617495,-566.9631583694936,-0.0633563342025818
sticky_notes,desk_speakers,s001,hu,capped,6176.846590908994,0,6176.846590908994,0,0
sticky_notes,bookshelf,s001,hu,capped,6176.846590908994,0,6176.846590908994,0,0
calculator,space_heater,s001,hu,capped,2504.6179033564986,679.6474999999955,3096.0334910059937,-88.23191235050035,-0.027708718079057167
calculator,desk_plant,s001,hu,capped,2504.6179033564986,0,2504.6179033564986,0,0
calculator,headset,s001,hu,capped,2504.6179033564986,0,2504.6179033564986,0,0
calculator,nes_console,s001,hu,capped,2504.6179033564986,1431.6184090909956,3956.679699838998,20.443387391504075,0.0051936382292029305
calculator,gameboy,s001,hu,capped,2504.6179033564986,0,2504.6179033564986,0,0
calculator,red_rug,s001,hu,capped,2504.6179033564986,0,2504.6179033564986,0,0
calculator,second_monitor,s001,hu,capped,2504.6179033564986,0,2504.6179033564986,0,0
calculator,toaster,s001,hu,capped,2504.6179033564986,26.211727272497228,2537.5050991149947,6.675468485998863,0.0026376601590284788
calculator,nightstand,s001,hu,capped,2504.6179033564986,-2771.953327922005,-693.5876178270082,-426.2521932615018,-0.08078204094635555
calculator,desk_speakers,s001,hu,capped,2504.6179033564986,0,2504.6179033564986,0,0
calculator,bookshelf,s001,hu,capped,2504.6179033564986,0,2504.6179033564986,0,0
space_heater,desk_plant,s001,hu,capped,679.6474999999955,0,679.6474999999955,0,0
space_heater,headset,s001,hu,capped,679.6474999999955,0,679.6474999999955,0,0
space_heater,nes_console,s001,hu,capped,679.6474999999955,1431.6184090909956,2053.010409090999,-58.255499999992026,-0.02759268728261426
space_heater,gameboy,s001,hu,capped,679.6474999999955,0,679.6474999999955,0,0
space_heater,red_rug,s001,hu,capped,679.6474999999955,0,679.6474999999955,0,0
space_heater,second_monitor,s001,hu,capped,679.6474999999955,0,679.6474999999955,0,0
space_heater,toaster,s001,hu,capped,679.6474999999955,26.211727272497228,742.5714272724981,36.712200000005396,0.05201065393997162
space_heater,nightstand,s001,hu,capped,679.6474999999955,-2771.953327922005,-1991.4856890335031,100.82013888850634,0.02920967513766765
space_heater,desk_speakers,s001,hu,capped,679.6474999999955,0,679.6474999999955,0,0
space_heater,bookshelf,s001,hu,capped,679.6474999999955,0,679.6474999999955,0,0
desk_plant,headset,s001,hu,capped,0,0,0,0,0
desk_plant,nes_console,s001,hu,capped,0,1431.6184090909956,1431.6184090909956,0,0
desk_plant,gameboy,s001,hu,capped,0,0,0,0,0
desk_plant,red_rug,s001,hu,capped,0,0,0,0,0
desk_plant,second_monitor,s001,hu,capped,0,0,0,0,0
desk_plant,toaster,s001,hu,capped,0,26.211727272497228,26.211727272497228,0,0
desk_plant,nightstand,s001,hu,capped,0,-2771.953327922005,-2771.953327922005,0,0
desk_plant,desk_speakers,s001,hu,capped,0,0,0,0,0
desk_plant,bookshelf,s001,hu,capped,0,0,0,0,0
headset,nes_console,s001,hu,capped,0,1431.6184090909956,1431.6184090909956,0,0
headset,gameboy,s001,hu,capped,0,0,0,0,0
headset,red_rug,s001,hu,capped,0,0,0,0,0
headset,second_monitor,s001,hu,capped,0,0,0,0,0
headset,toaster,s001,hu,capped,0,26.211727272497228,26.211727272497228,0,0
headset,nightstand,s001,hu,capped,0,-2771.953327922005,-2771.953327922005,0,0
headset,desk_speakers,s001,hu,capped,0,0,0,0,0
headset,bookshelf,s001,hu,capped,0,0,0,0,0
nes_console,gameboy,s001,hu,capped,1431.6184090909956,0,1431.6184090909956,0,0
nes_console,red_rug,s001,hu,capped,1431.6184090909956,0,1431.6184090909956,0,0
nes_console,second_monitor,s001,hu,capped,1431.6184090909956,0,1431.6184090909956,0,0
nes_console,toaster,s001,hu,capped,1431.6184090909956,26.211727272497228,1483.2457545455,25.415618182007165,0.017433868012500794
nes_console,nightstand,s001,hu,capped,1431.6184090909956,-2771.953327922005,-1366.4436850650018,-26.108766233992355,-0.006211090916827051
nes_console,desk_speakers,s001,hu,capped,1431.6184090909956,0,1431.6184090909956,0,0
nes_console,bookshelf,s001,hu,capped,1431.6184090909956,0,1431.6184090909956,0,0
gameboy,red_rug,s001,hu,capped,0,0,0,0,0
gameboy,second_monitor,s001,hu,capped,0,0,0,0,0
gameboy,toaster,s001,hu,capped,0,26.211727272497228,26.211727272497228,0,0
gameboy,nightstand,s001,hu,capped,0,-2771.953327922005,-2771.953327922005,0,0
gameboy,desk_speakers,s001,hu,capped,0,0,0,0,0
gameboy,bookshelf,s001,hu,capped,0,0,0,0,0
red_rug,second_monitor,s001,hu,capped,0,0,0,0,0
red_rug,toaster,s001,hu,capped,0,26.211727272497228,26.211727272497228,0,0
red_rug,nightstand,s001,hu,capped,0,-2771.953327922005,-2771.953327922005,0,0
red_rug,desk_speakers,s001,hu,capped,0,0,0,0,0
red_rug,bookshelf,s001,hu,capped,0,0,0,0,0
second_monitor,toaster,s001,hu,capped,0,26.211727272497228,26.211727272497228,0,0
second_monitor,nightstand,s001,hu,capped,0,-2771.953327922005,-2771.953327922005,0,0
second_monitor,desk_speakers,s001,hu,capped,0,0,0,0,0
second_monitor,bookshelf,s001,hu,capped,0,0,0,0,0
toaster,nightstand,s001,hu,capped,26.211727272497228,-2771.953327922005,-2757.9280183985065,-12.186417748998792,-0.004355146143497138
toaster,desk_speakers,s001,hu,capped,26.211727272497228,0,26.211727272497228,0,0
toaster,bookshelf,s001,hu,capped,26.211727272497228,0,26.211727272497228,0,0
nightstand,desk_speakers,s001,hu,capped,-2771.953327922005,0,-2771.953327922005,0,0
nightstand,bookshelf,s001,hu,capped,-2771.953327922005,0,-2771.953327922005,0,0
desk_speakers,bookshelf,s001,hu,capped,0,0,0,0,0
wall_hanger,mirror,s001,zoom,naked,0,0,0,0,0
wall_hanger,corkboard,s001,zoom,naked,0,757.6888055913,757.6888055913,0,0
wall_hanger,stack_of_books,s001,zoom,naked,0,538.0434782608495,538.0434782608495,0,0
wall_hanger,throw_pillow,s001,zoom,naked,0,101.16554456621179,101.16554456621179,0,0
wall_hanger,lava_lamp,s001,zoom,naked,0,951.328125,951.328125,0,0
wall_hanger,comfort_bed,s001,zoom,naked,0,0,0,0,0
wall_hanger,sticky_notes,s001,zoom,naked,0,1356.8783967391496,1356.8783967391496,0,0
wall_hanger,calculator,s001,zoom,naked,0,0,0,0,0
wall_hanger,space_heater,s001,zoom,naked,0,475.7012631077623,475.7012631077623,0,0
wall_hanger,desk_plant,s001,zoom,naked,0,0,0,0,0
wall_hanger,headset,s001,zoom,naked,0,909.2265667095371,909.2265667095371,0,0
wall_hanger,nes_console,s001,zoom,naked,0,0,0,0,0
wall_hanger,gameboy,s001,zoom,naked,0,454.6132833547126,454.6132833547126,0,0
wall_hanger,red_rug,s001,zoom,naked,0,0,0,0,0
wall_hanger,second_monitor,s001,zoom,naked,0,0,0,0,0
wall_hanger,toaster,s001,zoom,naked,0,2342.5000518091497,2830.3261387656744,487.8260869565247,0.20825019260075103
wall_hanger,nightstand,s001,zoom,naked,0,0,0,0,0
wall_hanger,desk_speakers,s001,zoom,naked,0,0,0,0,0
wall_hanger,bookshelf,s001,zoom,naked,0,0,0,0,0
mirror,corkboard,s001,zoom,naked,0,757.6888055913,757.6888055913,0,0
mirror,stack_of_books,s001,zoom,naked,0,538.0434782608495,538.0434782608495,0,0
mirror,throw_pillow,s001,zoom,naked,0,101.16554456621179,101.16554456621179,0,0
mirror,lava_lamp,s001,zoom,naked,0,951.328125,951.328125,0,0
mirror,comfort_bed,s001,zoom,naked,0,0,0,0,0
mirror,sticky_notes,s001,zoom,naked,0,1356.8783967391496,1356.8783967391496,0,0
mirror,calculator,s001,zoom,naked,0,0,0,0,0
mirror,space_heater,s001,zoom,naked,0,475.7012631077623,475.7012631077623,0,0
mirror,desk_plant,s001,zoom,naked,0,0,0,0,0
mirror,headset,s001,zoom,naked,0,909.2265667095371,909.2265667095371,0,0
mirror,nes_console,s001,zoom,naked,0,0,0,0,0
mirror,gameboy,s001,zoom,naked,0,454.6132833547126,454.6132833547126,0,0
mirror,red_rug,s001,zoom,naked,0,0,0,0,0
mirror,second_monitor,s001,zoom,naked,0,0,0,0,0
mirror,toaster,s001,zoom,naked,0,2342.5000518091497,2342.5000518091497,0,0
mirror,nightstand,s001,zoom,naked,0,0,0,0,0
mirror,desk_speakers,s001,zoom,naked,0,0,0,0,0
mirror,bookshelf,s001,zoom,naked,0,0,0,0,0
corkboard,stack_of_books,s001,zoom,naked,757.6888055913,538.0434782608495,1344.6453273303373,48.913043478187774,0.03774934381720556
corkboard,throw_pillow,s001,zoom,naked,757.6888055913,101.16554456621179,847.6137340945875,-11.240616062924346,-0.01308791887805289
corkboard,lava_lamp,s001,zoom,naked,757.6888055913,951.328125,1795.5013055912991,86.48437499999909,0.050604750281833956
corkboard,comfort_bed,s001,zoom,naked,757.6888055913,0,757.6888055913,0,0
corkboard,sticky_notes,s001,zoom,naked,757.6888055913,1356.8783967391496,2237.919783852149,123.35258152169945,0.05833467074763736
corkboard,calculator,s001,zoom,naked,757.6888055913,0,757.6888055913,0,0
corkboard,space_heater,s001,zoom,naked,757.6888055913,475.7012631077623,1180.5343727981622,-52.85569590090017,-0.04285399829483835
corkboard,desk_plant,s001,zoom,naked,757.6888055913,0,757.6888055913,0,0
corkboard,headset,s001,zoom,naked,757.6888055913,909.2265667095371,1666.9153723007244,-1.127773430198431e-10,-6.765630990862899e-14
corkboard,nes_console,s001,zoom,naked,757.6888055913,0,757.6888055913,0,0
corkboard,gameboy,s001,zoom,naked,757.6888055913,454.6132833547126,1212.3020889460117,-9.094947017729282e-13,-7.502211784223287e-16
corkboard,red_rug,s001,zoom,naked,757.6888055913,0,757.6888055913,0,0
corkboard,second_monitor,s001,zoom,naked,757.6888055913,0,757.6888055913,0,0
corkboard,toaster,s001,zoom,naked,757.6888055913,2342.5000518091497,3417.5922332863506,317.4033758859009,0.10238194848298628
corkboard,nightstand,s001,zoom,naked,757.6888055913,0,757.6888055913,0,0
corkboard,desk_speakers,s001,zoom,naked,757.6888055913,0,757.6888055913,0,0
corkboard,bookshelf,s001,zoom,naked,757.6888055913,0,757.6888055913,0,0
stack_of_books,throw_pillow,s001,zoom,naked,538.0434782608495,101.16554456621179,639.209022827175,1.1368683772161603e-10,1.7785549587333364e-13
stack_of_books,lava_lamp,s001,zoom,naked,538.0434782608495,951.328125,1953.4341032608495,464.0625,0.31158275005645036
stack_of_books,comfort_bed,s001,zoom,naked,538.0434782608495,0,538.0434782608495,0,0
stack_of_books,sticky_notes,s001,zoom,naked,538.0434782608495,1356.8783967391496,2029.432744565212,134.51086956521294,0.07098491570541028
stack_of_books,calculator,s001,zoom,naked,538.0434782608495,0,538.0434782608495,0,0
stack_of_books,space_heater,s001,zoom,naked,538.0434782608495,475.7012631077623,1013.7447413686123,4.547473508864641e-13,4.48581711282201e-16
stack_of_books,desk_plant,s001,zoom,naked,538.0434782608495,0,538.0434782608495,0,0
stack_of_books,headset,s001,zoom,naked,538.0434782608495,909.2265667095371,1505.965697144325,58.69565217393847,0.04055611623961959
stack_of_books,nes_console,s001,zoom,naked,538.0434782608495,0,538.0434782608495,0,0
stack_of_books,gameboy,s001,zoom,naked,538.0434782608495,454.6132833547126,1022.0045877025868,29.347826087024714,0.029564928404114968
stack_of_books,red_rug,s001,zoom,naked,538.0434782608495,0,538.0434782608495,0,0
stack_of_books,second_monitor,s001,zoom,naked,538.0434782608495,0,538.0434782608495,0,0
stack_of_books,toaster,s001,zoom,naked,538.0434782608495,2342.5000518091497,3085.0000518091497,204.4565217391505,0.07097845236665529
stack_of_books,nightstand,s001,zoom,naked,538.0434782608495,0,538.0434782608495,0,0
stack_of_books,desk_speakers,s001,zoom,naked,538.0434782608495,0,538.0434782608495,0,0
stack_of_books,bookshelf,s001,zoom,naked,538.0434782608495,0,538.0434782608495,0,0
throw_pillow,lava_lamp,s001,zoom,naked,101.16554456621179,951.328125,1052.4936695662122,4.547473508864641e-13,4.32066590076394e-16
throw_pillow,comfort_bed,s001,zoom,naked,101.16554456621179,0,101.16554456621179,0,0
throw_pillow,sticky_notes,s001,zoom,naked,101.16554456621179,1356.8783967391496,1458.0439413053614,0,0
throw_pillow,calculator,s001,zoom,naked,101.16554456621179,0,101.16554456621179,0,0
throw_pillow,space_heater,s001,zoom,naked,101.16554456621179,475.7012631077623,556.6336987606878,-20.233108913286287,-0.03507414301555961
